ADDRESS,PRED
0xffffb87efe6e4a7f1a2e8ffa0065ce701574e03f,0
0xffff912a69780e344bc89ddf24ab2828806ec6cc,0
0xffff5145a3502cbde549418e0a4de067dd7a952e,0
0xffff4257a582db9b0d60ed4439b97573f8f76a4b,0
0xffff65b5ea884c199ce8b1a2337ae797d915a8b5,0
0xffffbd53e815acfe5628ac4cde0b63c2b159bd42,0
0xffff8ccba3945b3a0571119a61e9037f5566ee5b,0
0xffff7028d690a236b0afec922317301b27a9857f,0
0xffff55afdfbe281938128291e88961f7be6ecb37,0
0xffff755d4b826277c228688b92e3e92e3410f207,0
0xffdfcdbdd6d76b89fdcf8eaed73efdba50d4f2b9,0
0xffe19efbf3efadee3f066bea2ca4dcedccd6b5ad,1
0xffd67fc74f4ed550046f05768d8cbaaa2dcd75c8,1
0xffac2a70a698f21c89c1e16490fbbbd8d1718eb4,0
0xff89329e5bc0cd551cd2a26c4f9cfb1768ee828f,1
0xfeca788432561cf87ddff5f14f0859b195491111,0
0xfe9744b947adfa6e8d05864405cdc50b3f9456eb,0
0xfe78489d6fb9a16e8364724bfc9be5a9b31f1111,0
0xfdf485714df9ba1dfaab2cbab9dcc539ddfdf7ba,0
0xfdd2d2ccd6439f69f7cf1bd1b676e0241450cf9f,0
0xff132139efb8022bf0ec7a39e3e139c498932b84,0
0xfe53058235db9f2307adb321f3c4842327450c33,1
0xfe495fb1a67efbe5e34ce778d04e48ded632d7d9,0
0xfe1984f3ddb300aa4fa3bed9134d1f2afc99bb0a,0
0xfe021f54180593eb586900ee3f54da4f853f17cd,0
0xfdb3d8c3fdc1c3b2c082f71c1f19c7f6651000d0,0
0xffffdbbdf789a9e1b47ceff25ef1d79c1eafabd9,0
0xffffc11867911c92a51bb5f2b959ce6bd3d53eeb,0
0xffffc039f150c505ae65fc3cb4963fd04e083ef8,0
0xffffaeaa08449fa3f255c417250bc2930a57c085,0
0xffffab08eabde69595d033d14b933529c0871c8e,0
0xffff6a800768deaac979a5c67ce5b1577c75afc2,0
0xff007ec45d6bb3bd4783270acfb4fb7628ea8a43,1
0xff1fc7f24e0fd4352b2c0d454d25ea92cb115526,0
0xfeb6c3cd19b362cea6ba17fa5581011b7d811719,1
0xfe6b899e648950896e1271b2d5f45bc51715bd92,0
0xfd9c3acb71a781f8e7ec454741e2175fc9e11e8b,1
0xfffff483b3f78987e35b63b79c1cfb290832d166,0
0xfffff1e36f6e911cf5f7f765446d97e5d97401f0,0
0xffffdae9897206620860946544fd70e916dfb5fb,0
0xffffd35b0814523f8f0eeb5b1971fccf97746807,0
0xffffca7879d31e91047d37193a5b806f5f791848,0
0xffffc7f61204d6b9833c7284db293b0d9682e7fc,0
0xffffbd3a31c497e916a47a7e669879496b2b43ed,0
0xffffbb629d151c5a7010848fa3b39416d8f1056d,0
0xffff99c7c3128a5ceb23dbb8f8bbbef0b78c79a8,0
0xffff9492f1b7c6a687139f6acc70a9d065dd1107,0
0xffff9356c701e33db9a13f5faa11e38381e9d17a,0
0xffff80aa4ea03ebe48d2592ec38290e5885e4786,0
0xffff7d6a94d60c9a32bbe4a92c89d9ff4f10986d,0
0xffff62c15a6f95a35af845dfbe0a128c1e56500b,0
0xffff5de9309dc8875ab1ef3404742df54d622690,0
0xffff5ce70704feee320b968115bab07edd5593a8,0
0xfffff9e87acade19f1f14b2735d6a79613777997,0
0xfffff66279cb2d42cfcaed0a74d0b0c0f415677d,0
0xfffff51ca33cdcf28468e4eb699c2076e70c8b90,0
0xfffff39be13c408481498eb918be33c42d342f6a,0
0xffffe8c3793b1bf249381701876273f3594a252d,0
0xffffd90a6b25cdfc0a0b9e3672bf1f860ada561b,0
0xffff9b5c93dc32551c0e1a7578e35e41d80a8061,0
0xffff9131b113c969cebff87e125185fa6211ab1a,0
0xffff7bcf7c8fa54ae8495fab20365a0a0432041c,0
0xffffa568a1be11153668d6bf41b051680d667100,0
0xffd3654ce144fdaa99c99e3523eeab5c2c81a729,0
0xff20d28fe349b934214b9f16f5973392970a420a,0
0xffcd45460501110b369e4699d4393b90a82cf7ad,0
0xffc414233713875b9635592d6c606886706dadf3,0
0xff9f7da134ddbfa8129151084dfd679d37ec5b95,0
0xfe73960952120400db386d9fb95060b764406a32,0
0xfe61a2d37fafa5670bc20b138621605524284e3f,0
0xfe5f698dfcbcdfadb0eb4067a72e27d8e3a9d17a,1
0xfe1b3733797cfec68a83e139c82850ee3b839461,1
0xfdefdb04295a1f04efc9a31da57caeba87ad1ec1,1
0xfdc4ef006d4aeacd2693d2d80709da5ff12952ce,1
0xfde5fd6f6289c8f040e6abfceb4b70144d5ab66a,0
0xfffff33d6b60f1767a00c7a6afde63e854b3cbf1,0
0xffffc7b7a39c654c43b16eda67780e80da60d547,0
0xffffbc901e191d11bf12ab79a835c14bcf9cabbe,0
0xffff773ce79c747e27b5316601926e70f2d4102f,0
0xffff712f7d188af8c05ffbde1cf0149bced18429,0
0xffff6e411258db9d70a8dc6351ebf939e569a1ce,0
0xffff58afcc1e01354d1706a2cb0986bef1ae7e91,0
0xffff4f2b1fe11f02f34b920060e1651a7d0b0bbb,0
0xffffff0d2212777e90096a205137f5d5b98fcc71,0
0xfffff059052b458960358d3663643dca36f469c7,0
0xffffcb862674a54f102cf0da2e683100b3ae94e3,0
0xffffc71b25b80b88c5370bccb1d2c4cf66f4cdd2,0
0xffffc5e774f1429451c76148b4970e76d21e469c,0
0xffffc42492d3036b2d2f13f1eebfb025232839e0,0
0xffffbbce94d62dace6b59ab2ac2563c2028f145f,0
0xffffb60829f5687df79ff808619556c76424431e,0
0xffff9e821bec321b1bcdc9b8ecc04478f07ca187,0
0xffff814ba141a70ae67b3062e7d0a5b2b61b93bf,0
0xffff67e9cf413c6de9a801564037575f6a715744,0
0xffff668832bd67a5db128a253055d737be96f75e,0
0xffff4f6a81a52a63e887d471226a2e87187fd7c5,0
0xffff4e6322b6c33ddfec0ff5e9f591ec5b514b6b,0
0xffff4781496e3d56b10d572e811c4e75216e340c,0
0xffff461fe86e23515619d328771b3f70033a2416,0
0xffff5878f802023b5764d25e955f7667140fc60a,0
0xffff4ef5bfeb162cd841dd3524f5442c2f3d5fd9,0
0xffff4b3941ab205cbf94ff1cd9d4df38b08b493d,0
0xffffed5e50483d2daf811fc9313fc4fccb4cc5c5,0
0xffffea185854a75f6326f2a4d7fbc447e21579eb,0
0xffff9f2edc44a8c3f441084f797c1ed89af6c25e,0
0xffff892d89949229403d52f04db2f1e0cf5dcfa5,0
0xffff7cc662bafb0d33d638b46c144e17feaf892a,0
0xffdfaee145dca15a2cf195ad7e19979a784aa51f,1
0xff6d6465a451f91e76e1c2cddf9f34329b511a56,0
0xff59470b8afc36fa26c7a0dce4b42703c201497d,0
0xff5197f7b1918f0f233f451c96b0cced587b15c4,0
0xff4d06aa3af4db8641b2d1263105d61ad1035057,0
0xfec8d0fe50f3ce9a8a456645a7a4d4ecb74da160,0
0xfe5074daaa47aea41efc479705e767b1ae816696,1
0xfe35c11353753fb6ec0499c817af77a5af06bd52,1
0xfdeb11c1f9fe8b82b9c492b50fbaafdfe73aeec5,0
0xfe95f8e5bba34c8344f22a79608d8d35c72e7cbd,0
0xfe6cca10f5424cebcecaea0d1110e0fce32409b5,1
0xfdbb7df6d8a3e49b54e5bdd549d459104816b570,1
0xfe74865d4f8e3e7ccd645351bd1d82681ebff650,0
0xffffe8af286a645699d936e4bddfabcaa497acd1,0
0xffffcdc4dc76e44ede80613472f59bc17c08ecc9,0
0xffffaa92b8f86cb5495f86a60492ce7e51552ff4,0
0xffff9df4b4a005516bf704ef35179d2f078b49aa,0
0xffff9511c997b887b7c7831700ae1fc01ac2eb5b,0
0xffff75e87a8cdcd0c5e4ef4d5d865290b2e186be,0
0xffffee89baeca8c32a4f8702bd24470afce210b9,0
0xffffecf13d0b872a75b46b0180f7c7c5d0a7545e,0
0xffffd099a4a851fe8ac6f6c1b0dd378b24b85a7f,0
0xffffb9ce57293f752cb6677194440ea31eca127c,0
0xffff8d99762a29cfd65cbe1cffd5c02fb482377a,0
0xffff836e671b1dd82a4392ac3dc5e062f951da52,0
0xffff7db890d7f902004913904b94c3ad74180040,0
0xffff64c9796ecde8676f05fa97b118d2ff6b9a5a,0
0xffff647c901262e58ebc6eb15ea4ffd523b69d6b,0
0xffff641bc2b68d66ea6cd98e3d98b903a286a302,0
0xffff5822f746dd2d91af485c8fd15f192d403ac3,0
0xffff54ad8a23e59e1bad973cb4cd28787e7c4699,0
0xffff46dace35f066e3b89d359def7cbe1c6b17d6,0
0xffffbd97f7fb9012b8e840de08e9ec0172b783c1,0
0xffffe32c66bdfd63d47123c6f515535408b48844,0
0xffffd4baabfe14fc324d886f7bd2d802352ac225,0
0xffffd132e4721422bb70268d524852240560e74c,0
0xffff70da1276d9f80493206124f386e3b070ec3d,0
0xffff547d5c76843fc80cd5888b6d5af8e226aa0d,0
0xffff459bb680a47cb6103ce561b569488ef923ca,0
0xffff4a618f08b5a19dbf87abb94a94bb3edb5458,0
0xff95bafcda12cab05600c0da4d614bb96875aca3,1
0xff53fc449acc1de82a035075d763ec11afd69957,1
0xff1718a738fc8ec52b82669c1b1042b85e6f8488,1
0xfe79be0bab78b7ddfb7974986987f741ab2de043,0
0xfe3ab9aacb0e884708ee885c6d337ce5dfd28a30,0
0xfedae7766662acc239b6b6f3216803a802c40f04,0
0xfe28bf14032e70750c78faa90a7978e11d09e6cd,0
0xfdef6dd7e64b2c80463ce07d21425da36b9faf0c,0
0xfd92540bebb2d9bc42e101097224b52ae702808a,0
0xfffffc6a1fbbd3278fc988cee20560b8ba66ee58,0
0xffffd485a4597cbbd9d8dfb4a5ab777ff9d1cb5c,0
0xffffab07392dbd555c8d46429fe14018ec71a5a3,0
0xffff9a52347e6cb5e19c58a9570b4a70a908f162,0
0xffff947266e5cb7307c7c4b2a93d9698c1d85d47,0
0xffff9135d0855ff2e1e242303a3aa913cff1a33b,0
0xffff90db03e999b84379c1796ebf8f58572c5e65,0
0xffff8a6f1f33b6336fe717cad2d388d19e74bc89,0
0xffff86acaa717080b6d8cd73be9812e8f2a0503d,0
0xffff84e362101f7dfd1b58535a8e6a336c9a6d9a,0
0xffff832472e10f6d2982164fb83025a1bb29847f,0
0xffff77e788a1cbf2c4e688d9e2666d4fe0d05c4f,0
0xffff6318931c5e6642dec093cc12d704f26c4a55,0
0xffff4ed34d1df7fbbeeee1d58dbdfd39e0efd3f4,0
0xffff45a67f45f185f98dd0ec14cbb8ddd870b3db,0
0xff46a59fdb8490c341d052aed4c6cbdb28163f9f,0
0xff0c87fee55583648fcd275514d1ab664d7d2439,0
0xffffff6407d7b08109719b85344c8b7ceb3e81a1,0
0xffffff3408c38de826c8049682d979b76edf3357,0
0xffffe5cd7f4c550c10d5fbae12a5fa85663a56db,0
0xffffe4a3ba534c785d0835b8216e498556e749ed,0
0xffffe367bce5da9a1bf74dac75a9cd64b3cc0aeb,0
0xffffdef45db8088fa47e8bcb0857648afc80908b,0
0xffffddf40a4db658b768d32e0c123f64914f2d72,0
0xffffbd2f386102bc57fa6a85b481d49de10d3649,0
0xffffa1857ca1eb2f3005b97be9ad71dfadbbeb57,0
0xffff9c8dcc2830d543d553de5c8de13eed7cb8f3,0
0xffff8f8b2f9b4e5f9cdeac05c6e6af4dcb1ae50f,0
0xffff8503d7dae923eae5abcbf8b66fc36ad11c5c,0
0xffff80d8606daef2b53bdcd33786d8c4590ddc05,0
0xffff93b587d961625c6b54acb164c92ac86f3277,0
0xffff6c41fdc91e6111ac9024617451a3046cdf23,0
0xffffad3bd60d318849bae1112cd773cb7f6e4258,1
0xffff9f786492c1bb48cc6b8f94975c4a4ca6cd8d,0
0xffff8da5ce16c9f2f1f527eef5616bd672e5fc90,0
0xffff8aecbc070df13f643c9b5d070cd886362924,0
0xffff8298631efa764238485543fcff82b878ce1e,0
0xffff7c50ba072dd6a19a1dcee8057ed35aa7d65c,0
0xffff5bf0d8b8afe01a70be3bd58a7dcc8ccee7b3,0
0xffe36085b3ffac301204ec01e39cca3e5cd70a35,1
0xffdc29043d98dec95888742605f9b52f31070830,0
0xff708e6cbabd920ed1bb5f7a520209c6436e9ab1,1
0xff41e52a7024d8de760e01fa28e186c9f2cad5c6,0
0xfefda0831b3b1c4554d777c809ac4fe2f089d4b4,0
0xfef8dbe3bde76833fcceb167b22528abc3a39512,0
0xfeef4926ea64dac22353d540a2f441333dac29b2,0
0xfe4e3a897b6d90e49ba7d5fcb5d8c3b4463f2e47,0
0xfdc29ae0dfb6c5fecbbdde70f322bfc4ec3a1a6d,0
0xfeee75ed46174913dc125a0d0bb762483f7eceec,0
0xfec22f10db137811eb25ac62e182271b65daff81,1
0xfeaffaabe73b308b918cef05ec571adb9deea1d6,0
0xfe71300e136a00bd91e45a35ef83fdbb164b14e2,0
0xfe2d39e30dfc9e8ef421e31410263ab85f566f21,0
0xfe1b727dcde833a099124ab097a1a6e48ac14e87,1
0xfffffa670673a4a4db60e87be1fd25d61f05f8f5,0
0xfffff891fe2d34e314ed9c25ab80c1f98beb3a5f,0
0xffffe1214f4a85e1eac7da7dbc2e46109cae1c3b,0
0xffffdf9e95f0344418fa240d5d8696a515b3bd98,0
0xffffde16bf71a0fd9bfd96290e5d82bc19a2c821,0
0xffffb3f9f67544ef6e748f94ce57f847a1bd44fd,0
0xffffa73d59edadc420cb902748ba5189904ec578,0
0xffffa42834a1dd009f1227d4bc14e7efb3191a21,0
0xffff92388088037aba683c8e1e2990dd84a64d91,0
0xffff81012cb5ff7a5a2272977d1d8ca9dd19e4b8,0
0xffff7928356daef635f5ce444a8b39dc8955c189,1
0xffff72e1f8015f65e86b96f137a7923f4671d391,0
0xffffeaad606c91f6c3f6779e7803f0ec8aea619c,0
0xffffe027c92180f2cb8b1e687a6fb4df6d9af672,0
0xffffdf430dceaa825f2e48fe74796b6ef72c27cb,0
0xffffcd5389cbf20d02f10ac258cdcbcf049b9dc7,0
0xffffccf47bf992584fa6d856411e34a05542bec4,0
0xffffc79a205b1075651a97ece05670d1837687bd,0
0xffffbe9d9d91a35ea618617e9b5e831354b3b842,0
0xffffba70e202f09c563e89de9e406298ed5a3fe1,0
0xffffa70908ee528989cc11a79986f6058a834f18,0
0xffffa6469c4dce2c367a0099392a8771339cbbe7,0
0xffffa399a6930e30bd08aca8276d0cccd85a4320,0
0xffff67a1d414654fc14f9f266648b81db2ddf485,0
0xffff61725d9b23caaeabe2c50f9a504115ab3cf9,0
0xffff5cd92122f69d358fb924990985ba3524c422,0
0xffff527beaf33df405682e47ccd9c4bddd70393e,0
0xfffff3c8c2431419760301aaaba63ad73379ed11,0
0xffffed502f87279a40a4ae759bb6dd0454d5ea0b,0
0xffffe251e1cf51203ce19e3ae8c22dac3660d18f,0
0xffffd09eb698312cc5eb75370828d43a2a5b0c43,0
0xffffcc490eb4eb8c8dc24a163c51bca1782de480,0
0xffffc55871717acc0861278e80993c01afb99634,0
0xffffc213f2349d2ee858c4a7668c2af73069ab1f,0
0xffffb755de6573f21b959abc4ca0947a73e00690,0
0xffff9ed85a3b16ce1d44b74b022e60ecadce9850,0
0xffff74ae48f56eb897d6bcedc38721ba2c0c3136,0
0xffff4a3de4e000d77735cc4dacfdbfb285099552,0
0xffff493ef8b740b94fefeea7bd5c4c1db3a57e98,0
0xffff42fdae5bd2a0e704651de4986ccb2fa1be77,0
0xffe7a88bc5513c97313af8e0c3d3be2d98c890bb,0
0xffaad7ecea775e1cf30a5fda9423ad0d46d88d24,0
0xffa727dda781a8a70eaff81f9c0da263a432f5ec,0
0xff85244ce6ebd73c61c39121116f1793cb16f90c,1
0xffa3e84c1833f8269cb5352babe6a0fbed9b40d8,1
0xffa3d9d3cdc1a73c0adfbeaf8850ec65d42db769,0
0xff7a1b759ad0605ac903526164c3af3995318b49,0
0xff4a5fa5ea37753cd461434e688943b1bac14a58,0
0xff3a38fadab2e1ec57ffd8d53397cd65c941e314,1
0xff233275dc8698a18ca5165c63a12e3eeab359f9,1
0xff1c822e4ec5bf99e96731345d877825d12ba65f,0
0xfebd7caf73318197847855641c30517a8dd045bf,0
0xfeb21ebb02ea97487dff044a93ed4a11ba35a6d2,0
0xfe06e351ee6066323425745832d442538dd63b5d,1
0xfdd86387050e7fb735cecfb63864409b6fb052db,0
0xfda9ed9fbc3b047ced0bf87f8c7478deadef26ea,0
0xfeb7ea36e46c93721fb40061dba2211f688fa063,0
0xfe75ff38a675cb297d12257db972dec9151b0208,0
0xfe22ef67c8631100abc81c7fe47e9b6ede64ef7f,0
0xfdcedc31e655364bec6799720dea6ff3f0e3c68a,0
0xfd9dcf5136bfcd161398de1c58855a19ec9d1497,1
0xfdecb538259b20550cd8ea558cc4873cd8c53d55,0
0xfdab0700805bdf7286ce20e8a873de6c2643fb15,0
0xffffeec13b7713c80c204e83e4ec28cecd418b2a,0
0xffffdc5aaed06d4c73146c8a259fec23389e2d15,0
0xffff8122692466a2ed6d3f19cc392b25c91051ea,0
0xffff5960d25ad66cad9b667a4d9d9ab9fdce0986,0
0xffff9e34db406953cea4b0738d1bdff0ab4ace5c,0
0xffffe7ecbd5063e4c92bbcb40dcdf2aeef89527b,0
0xffffe7be6414fac254efd4590f62e9badb0bbdd4,0
0xffffdf1bf24cba7a934c5f2e8b67575a8ea20ab9,0
0xffffd79ef776195fb4d15e0e396e8283a178e85e,0
0xffffd25c2e8fdfd5d1f23f55a1ab507d9f4b591b,0
0xffffcee0064ec3c67599539d594e08eb78356cdc,0
0xffffcdcd6d99097f38bd5530ec342a84e56e0bc1,0
0xffffb07b6e20be508ba57bc526fccf1c9921d1a3,0
0xffffab3bef497d674868650d9d4f6c7eeef704cd,0
0xffff9f3cc242ba6fd0bff3ffb599c084612d61ef,0
0xffff9d31b25e66d930c30dc1da66663edd346920,0
0xffff86d0789c29cc3e7abd8ce11ebcb18cff6402,0
0xffff7d8eb56527916eb82c502504a1802e60f9ae,0
0xffff5ac85dd66d52661030a7c443192ad982fbc1,0
0xffffddfee048724df3d0c5990782b78b8202365d,0
0xffffcaf92de0cec47c59b8c825d1fcc7dca4c83e,0
0xffffbdc913da21374782cb079ce204b6beb2300f,1
0xffff963598ef000b5e5bab4ca4e2298e15b7d205,0
0xffff7505681b278f97e031658d9f4e454c24d9e2,0
0xffff74ca4f975b0f588fcf89c374c334317b77a5,0
0xffff72aef7f12eef347ddd6e4859fe02a7609612,0
0xffff476739ce12cc847259039c3c10fdca759d2b,0
0xffff58e6d2b222b829dfd0371b1e847b89969b95,0
0xffc896e023ace01f791ffcf0d920d42f1b8c0438,0
0xffb1b91ec381052ee8d5d87fa0753b6f4331db4e,1
0xff1d15f353c4f46dcbfd9f0f3dc9945106df3e37,1
0xfefe1a4abf57cd8c39c509d339a70095ee1717ef,0
0xff765b1828ef1b20662589132839adad36570f5c,0
0xff19ae3333f33153ea8ac27a90781e6a30751c31,1
0xfefc8b29a5226c2b80c72db0e5b4e77fa24dd029,1
0xfee1b94e79c7d74c69f8ba5adbf2a6177c46dc6c,0
0xfec85ccbba759b65fa604c15cf40e1c22ffd887f,1
0xfea60f18924cbd79631429658796afa6a9e6fb71,0
0xfea60652458caf033a7afc2edbcf75be0e94705d,0
0xfdbbf9b200095108c3e343d4be6c6b0d0628481e,0
0xfefd34a1b64e4e4dca5ff5e39b502a98ec1e5959,1
0xfedc3d21a3c1d895dec2ca817c6b7a5e30639699,1
0xfed41ae7a7977cda93fc9339bd877296e915fd68,1
0xfe69d006370d8c064784b7b81d0b760c3f38bef3,1
0xfe37b11ba8c4f9c632bc4504ea4d64927387e0bb,0
0xfdeef6694db7cc24189f68594a0d19e7e6278394,0
0xfda2050b47427890bd6018dcaf6f7b55cab372a9,1
0xfd98ffb00f82a7c6afa7dd61ed539291ed1ff677,0
0xffffe0fe48558430549f445c8c591cdcabd9afba,0
0xffffd32ba4fd9d69c8b614ced391720c2f493016,0
0xffffcb94c0051e2e503259623be10d6dedd735c4,0
0xffffb13100b899f8c8f29c3b054b4927f14c0c78,0
0xffff757786828a0275da8f399f3de4947202068d,0
0xffff59c438303626cfac7f564583be35eb09853e,0
0xffff9ebcd7c91b6bfde2f61631e41bdce48ad303,0
0xfd99e81cb06ee20357b675c7691999fe5bab6e99,0
0xfe825429d032350b44fa6edd2c3680682ddb48fd,1
0xfffff71a8d0bf2366ce03d5763b98d6f693a5e9a,0
0xfffff16429e0fd7d74b5e9e33362de427a5d18c2,0
0xffffea20fd32c8300398c33ba3ff6953062c4280,0
0xffffea170cf919e2ea67f37c0df8335d21f18223,0
0xffffe50f15fae05eb547d0e3c357e6121e1da4e8,0
0xffffe0830bcb6a81a1916902f8156e97a91b4d20,0
0xffffbe8db1e8d821c0d0211a35a301377864fe74,0
0xffffb36cda46bb07d0f53de6b67b313df5268d15,0
0xffffaab54734eb3705a59318e029d05dcf008356,0
0xffffa84086b7b48cae03ce35b195ee66a3b327c8,0
0xffff97ca93ae5ddbddd47f7dc133bd77a2fa4729,0
0xffff8f092aa882057b26eda73acaf1f604ba7f11,0
0xffff80f28cdf08ed5733e470a23a19a059765638,0
0xffff6366e5110312903dfd03528d15c75eee492e,0
0xfffff7a79d085101040163e64a2fc62a7448e513,0
0xffffb5facdb866b24130f7bf2e140a143d7c0b8f,0
0xffffb0bfad8ed72b96f94250617e65b7cd5ca3ec,0
0xffffa6bec1dc2f2f4486f6358e501750ec7d31d1,0
0xffff9c69059c0eade0fd1d16ef4ef34436eb4bad,0
0xffff9a689833c62391472c77003ebd09fb0b9a49,0
0xffff70405d31ee046aa06752c829a55c15b3e512,0
0xffff6ce86100d7efd97627a3ae95bf844af9e89a,0
0xffff6c0efe2253b98cb7f0aec9ddfbfd8b3a9c6d,0
0xffff67d644e448b124f40f520936c773fb8567e5,0
0xffff5801bed8d5044d4de087113e7a02b040f8a9,0
0xffff571838d2cdd90797fa8041367546223d1466,0
0xffec5931652000e01ef2df49d88f36bb457a0cd2,0
0xffe6290dc3902f490bc146eb0c2fcdc0b57ed89f,0
0xff948dc294d2e44fd81bad9801db0d55085f29b1,0
0xff55b7b73de3e7d380dcc061c20f180210555fd7,0
0xffe8ad09b5aaf63d4865ccf4498c479fc14ca2fc,0
0xff8247635ec6b94857282d2e36ee37628ef45d95,0
0xff68ebe152145277a9d17ef363169580799cdb1a,1
0xff1ae086b9c908638d09b8d1338751d78396c4b8,0
0xfe7d83604ba6cb8ebcece214c1a4c2e754728cca,1
0xfdf1b8251024afeab113584fed6877817ba70d6d,1
0xfdd7e3c29a84cd13090981061372dbf2e4d9f359,0
0xfdc4a4b3a1622aeb2208030cca74e0111387f0d6,0
0xfebcdf874f0485fbedde4750cb0856494a7182ce,1
0xfe68314860a6e71dc9acf95a218578331ff6ecda,0
0xfe2ef2887c5c4d96e1a94927a68a0b5b6ad49009,1
0xfdca36b31b4054f8a67cfeac935f10625bae8cd4,0
0xfe601ebfec58c068e7d197a32a9860fe1d8ef3b6,0
0xfffff3f2f1acb300aee96332e4ee8c79f89e3d05,0
0xffffe442a61cba94479e5cfb3f1605e0ad919c31,0
0xffffd83b4bfcc9b8cd9bd737577c7d072329cacd,0
0xffffbd3842fae63bb79d9c81888e219337c1b1f6,0
0xffffac0be9157db640dbcdda913938666ef9e908,0
0xffffa31f7c196599bae29a5cb6907a2f3e4b215e,0
0xffff7ce2ebbb0e447c4c19d13cf7ac8b7e3199c4,1
0xffff58a64968c9fa581aa8df8468ba56b7af7412,0
0xff0ea8a6894cc4feab0cea9b1b43825fb781f30e,0
0xfece7ec49de4e2011254a96a9805453eeaf005a6,1
0xfed2e275780a95ccff54dae18c97f8dcbe881f95,1
0xfe88340298d7a03e2a0ac418e63c8c90719705ce,0
0xfffff7ab27eec35f8021af24de421e3e7688696c,0
0xffffef239632beaa6989e15ab3641feda61dd692,0
0xffffe2bdf2f1a2b23ff22c2f57ad0716400e189f,0
0xffffd8a126dc7065020ebdc416f70594c7d144c7,0
0xffffcf4ee720d09414ba897be76a4c75ef03fc98,0
0xffffc6bbb67f749568e1c1330439fefeffbf4e99,0
0xffffbd8acc8bfeb6de76f750f469e1ca58772c2f,0
0xffffa7d33ff69d7f1b471837f6cc55fe8f079371,0
0xffff54bd1e3e025d0f682fc4fde0096175fd83af,0
0xffff536d9257c2467f8dd915c2e9a86bbe59c9d9,0
0xffff52826f358aec9bf372ca76320b89bc5cb1f8,0
0xffff485bc2a7afd0fd7d8977f54dd4536da8dcc7,0
0xffff4644ff0b14880ad46003da0a8e9cdeebd1d0,0
0xffffad0c20e1587f6580f023edc9d63e69a95f09,0
0xffff836c58d4eebf85d40d5dea9be8cae6e6c97b,0
0xfe47983d71d83a2e982f77a93a0e86bf795638e0,0
0xfe41e8c9cc7cfe21d7772db10b960b36cfbf65cb,0
0xffffed995d67c0a065d23ea5cc5a4d60ec01bcf6,0
0xffffe66d0363210a51e0f23ba75207c5c419695f,0
0xffffb4b0f9c7470b5bbe08fd9c8ca3ea33fb4125,0
0xffff96bbd26c1cebcedfb0c22c3f5a956894b569,0
0xffff8d3486bcbfdf2580f6118049546f7178f5c2,0
0xffff66dc089dace7dee3a3789eb1a7a16c99357f,0
0xffff6241259dd4e695fa5b6ff28a7d244aacc799,0
0xffff50b0f826b089e7d87b436350b7e81c8d3650,0
0xffffc581065c5ddfdf54eb327da380900cea8ef3,0
0xffffb8f26d744442ee1122da81c75c0b7e0ccebc,0
0xfffff57061284310de74999f1eb5292328269fb1,0
0xffff7f751063ec8dce124ef85739c694d26b1d62,0
0xffff4ea59bba7f491ddd5ed8ac38d54166fa656b,0
0xffffa33a003f289ccb0c5eca6b845799eba0de9e,0
0xffac2f177ddf47da7c00e7823ee737019f5ae59b,1
0xff9252e5ee8aa4ea37020049853110ce4039e018,1
0xff8986430e822c4589deef425b84c8d8f1013719,1
0xff7ca48402115c392b1be1b08fdd475134b0683c,0
0xff729c106e05234af40e88312c2bc71f8659978c,0
0xff263589c5be3647a8e4c1c4425ef52ebda754cb,0
0xfea17a9e0e925cd12f1775366a162153b7e44514,1
0xffd1e0a5227a8a124a336d0a2a028f53b4936826,1
0xff712fdb6300b7e7c79dcaaad1870c03cacacea2,0
0xfe9eac292a0e4d6b639fcda4f43e3028435ea604,0
0xfe5fa2b77dfd2917615a23bad2330bf991228e53,0
0xfdf3540869503c6ef27e9e97a46133834fbcb261,0
0xfdcdaed5c0b42568df6aac96b42ab864a9521f24,0
0xfe1cb147a03bc12e4050fb89cf203ae5d4522655,0
0xffffcb5b01ea492f78e4c8fe2f77d1a8669558a7,0
0xffffc2aa7f224268ddd18d0a2c616258594b93fc,0
0xffffaa87d2470381f41f4892e2c3eb3e05fb3862,0
0xffff6505ddc8c9e99e131d7b15aa267461083469,0
0xffff5095ce5f2aa21e8d901fb421c31b196babdd,0
0xfdd125993e145ae440eb02a402787828de04cf27,0
0xfda8db11e333e499ec12f1d39307a5c7bb0b7d2a,0
0xffffef78b44435ccf550a4e7f4178432c3034449,0
0xffffd57d81de0be53df0b5e3f2aa29529d828fb2,0
0xffffc5527ee3e168200cee883b29d49ca2c571eb,0
0xffffa54adef0609067b9059fbabee6f63088b060,0
0xffffa157b4ae7654eaa547b7a91b4384687e604b,0
0xffff7c33c874929d1daf8a208844e4a1d17d37a6,0
0xffff6a5a7ba5d3c5a753140e3c567f80b4303965,0
0xffff58cf539484566889b99a4249743d9a837c3e,0
0xffff56a6b24aaaf136bd67fbf812f84bd5ce59ee,0
0xffff54c6c009d7d0277e13a83eaec622f23853f6,0
0xffff542e63b00d54f376362bfeb22329d9145e13,0
0xffff4d959ce3deed51657ed81f762c4c9745db70,0
0xffff4934c813522589e41b352951b826473dab74,0
0xffff49034c86981a53dfd25d840aaca74748d533,0
0xffff40a7ea32120039e27d0ebcaba5d75db7102c,0
